External ID,Item,Item ID,Party Name,Vendor ID,Invoice #,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Subsidiary,Account,BIN ,BIN ID,LOCATION,serial/lot number
OPENVENBILL10039/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,10039/VE,8,02-25-2025,02/25/2025,18403.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10034
OPENVENBILL12285/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,12285/VE,8,03-06-2025,03/06/2025,29145.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10035
OPENVENBILL14086/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,14086/VE,8,03-14-2025,03/14/2025,4860.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10036
OPENVENBILL19718/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,19718/VE,8,04-10-2025,04/10/2025,18392.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10042
OPENVENBILL19814/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,19814/VE,8,04-10-2025,04/10/2025,18392.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10043
OPENVENBILL19839/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,19839/VE,8,04-10-2025,04/10/2025,18392.67,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10044
OPENVENBILL21629/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,21629/VE,8,04-18-2025,04/18/2025,8409.42,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10047
OPENVENBILL29975/VE,cogs,40391,ATLAS CONCORDE S.p.A,1232,29975/VE,8,05-29-2025,05/29/2025,2536.92,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10050
OPENVENBILL8674,cogs,40391,ATLAS CONCORDE USA,1232,8674,4,03-19-2025,03/19/2025,63.17,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10052
OPENVENBILL9266,cogs,40391,ATLAS CONCORDE USA,1232,9266,4,03-26-2025,03/26/2025,17915.98,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10053
OPENVENBILL10344,cogs,40391,ATLAS CONCORDE USA,1232,10344,5,04-04-2025,04/04/2025,879.33,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10054
OPENVENBILL240412USA-254,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,240412USA-254,13,06-14-2024,06/14/2024,217.11,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10055
OPENVENBILL240919USA-714,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,240919USA-714,13,10-01-2024,10/01/2024,240.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10056
OPENVENBILL240923USA-725,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,240923USA-725,13,10-01-2024,10/01/2024,260.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10057
OPENVENBILL241024USA-832,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,241024USA-832,13,11-01-2024,11/01/2024,9.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10058
OPENVENBILL241115USA-919,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,241115USA-919,13,11-15-2024,11/15/2024,1478.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10062
OPENVENBILL241120USA-938,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,241120USA-938,13,11-20-2024,11/20/2024,2763.97,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10063
OPENVENBILL241115USA-925,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,241115USA-925,13,12-01-2024,12/01/2024,589.41,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10064
OPENVENBILL250331USA-225,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,250331USA-225,13,03-31-2025,03/31/2025,6700.08,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10065
OPENVENBILLW-0409,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,W-0409,6,04-09-2025,04/09/2025,-1564.74,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10066
OPENVENBILL250605USA-411,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,250605USA-411,13,06-05-2025,06/05/2025,381.36,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10069
OPENVENBILL21927-788,cogs,40391,BusBot/Freedom Logistics (Denim),2278,21927-788,9,02-01-2025,02/01/2025,450.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10073
OPENVENBILL21927-1025,cogs,40391,BusBot/Freedom Logistics (Denim),2278,21927-1025,10,02-11-2025,02/11/2025,50.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10074
OPENVENBILL6216845811,cogs,40391,"C.H. Robinson Worldwide, Inc",72,6216845811,10,02-04-2025,02/04/2025,2985.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10075
OPENVENBILLGV2024100-Balance,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024100-Balance,17,04-03-2025,04/03/2025,3820.32,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10078
OPENVENBILLGV2025007,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025007,9,04-03-2025,04/03/2025,6106.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10081
OPENVENBILLGV2025009,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025009,9,04-03-2025,04/03/2025,17005.63,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10082
OPENVENBILLGV2025010,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025010,9,04-03-2025,04/03/2025,9861.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10083
OPENVENBILLGV2025011,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025011,9,04-03-2025,04/03/2025,12713.89,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10084
OPENVENBILLGV2025008,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025008,9,04-06-2025,04/06/2025,24828.74,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10085
OPENVENBILLGV2025014,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025014,9,04-14-2025,04/14/2025,7942.62,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10086
OPENVENBILLGV2025012-1&2,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025012-1&2,13,04-19-2025,04/19/2025,70855.65,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10087
OPENVENBILLGV2025012-3&4,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025012-3&4,13,05-17-2025,05/17/2025,95584.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10088
OPENVENBILLGV2025013,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025013,9,06-01-2025,06/01/2025,7741.34,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10089
OPENVENBILLGV2025019,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025019,9,06-01-2025,06/01/2025,4876.07,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10090
OPENVENBILL39430,cogs,40391,CM Hospitality,1540,39430,5,01-02-2025,01/02/2025,175.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10094
OPENVENBILL32988 - Invoice,cogs,40391,Durkan Carpet,1243,32988 - Invoice,15,06-30-2025,06/30/2025,23564.84,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10097
OPENVENBILL112662,cogs,40391,Easy Stones,1244,112662,6,05-27-2025,05/27/2025,2100.57,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10100
OPENVENBILL112673,cogs,40391,Easy Stones,1244,112673,6,06-03-2025,06/03/2025,5251.42,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10101
OPENVENBILL1416,cogs,40391,Fabricut Contract /S.Harris,1247,1416,4,06-05-2025,06/05/2025,-640.36,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10105
OPENVENBILL22533248-E,cogs,40391,Fama,1248,22533248-E,10,05-13-2025,05/13/2025,35965.88,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10106
OPENVENBILL22533489-E,cogs,40391,Fama,1248,22533489-E,10,05-26-2025,05/26/2025,16217.56,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10111
OPENVENBILL22533845-E,cogs,40391,Fama,1248,22533845-E,10,06-05-2025,06/05/2025,32463.58,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10112
OPENVENBILL1 / 1552,cogs,40391,Fenabel,1249,1 / 1552,8,05-22-2024,05/22/2024,598.74,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10116
OPENVENBILL45764//INV24801,cogs,40391,Fil Doux Textiles,2289,45764//INV24801,15,06-20-2025,06/20/2025,609.85,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10117
OPENVENBILLINV24801,cogs,40391,Fil Doux Textiles,2289,INV24801,8,06-20-2025,06/20/2025,37.49,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10118
OPENVENBILL23541211,cogs,40391,GranitiFiandre S.p. A.,1254,23541211,8,19-12-2023,12/19/2023,-45314.69,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10119
OPENVENBILL20240524,cogs,40391,FPD SHPK,1252,20240524,8,05-24-2024,05/24/2024,2192.40,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10120
OPENVENBILL26919 - Invoice,cogs,40391,FPD SHPK,1252,26919 - Invoice,15,06-30-2025,06/30/2025,27074.77,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10122
OPENVENBILL2022-FE-0000488,cogs,40391,GIBAM SHOPS SPA,1253,2022-FE-0000488,15,10-13-2022,10/13/2022,15010.14,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10123
OPENVENBILL2022-FE-0000590,cogs,40391,GIBAM SHOPS SPA,1253,2022-FE-0000590,15,12-23-2022,12/23/2022,353.77,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10124
"OPENVENBILL215, 216, 217, 218",cogs,40391,GIBAM SHOPS SPA,1253,"215, 216, 217, 218",18,05-06-2023,05/06/2023,3763.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10125
"OPENVENBILL276, 277, 540, 541, 542, 543",cogs,40391,GIBAM SHOPS SPA,1253,"276, 277, 540, 541, 542, 543",28,07-05-2023,07/05/2023,34856.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10126
OPENVENBILL2023-FE-0000289,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000289,15,07-26-2023,07/26/2023,77.36,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10127
OPENVENBILL2023-FE-0000325,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000325,15,08-04-2023,08/04/2023,76.52,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10128
"OPENVENBILL335, 342, 374, 550",cogs,40391,GIBAM SHOPS SPA,1253,"335, 342, 374, 550",18,09-29-2023,09/29/2023,4370.13,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10129
"OPENVENBILL336, 341, 375, 378, 551",cogs,40391,GIBAM SHOPS SPA,1253,"336, 341, 375, 378, 551",23,09-29-2023,09/29/2023,17721.02,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10130
"OPENVENBILL337, 343, 376, 552",cogs,40391,GIBAM SHOPS SPA,1253,"337, 343, 376, 552",18,09-29-2023,09/29/2023,2121.17,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10131
OPENVENBILL2023-FE-0000353,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000353,15,10-05-2023,10/05/2023,113.05,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10132
"OPENVENBILL357, 358, 359",cogs,40391,GIBAM SHOPS SPA,1253,"357, 358, 359",13,10-17-2023,10/17/2023,28363.48,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10133
OPENVENBILL2023-FE-0000360,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000360,15,10-19-2023,10/19/2023,2026.26,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10134
OPENVENBILL2023-FE-0000361,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000361,15,10-19-2023,10/19/2023,8549.34,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10135
OPENVENBILL2023-FE-0000362,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000362,15,10-19-2023,10/19/2023,474.15,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10136
OPENVENBILL2023-FE-0000363,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000363,15,10-19-2023,10/19/2023,499.63,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10137
OPENVENBILL2023-FE-0000371,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000371,15,10-24-2023,10/24/2023,1315.54,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10138
OPENVENBILL2023-FE-0000373,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000373,15,10-26-2023,10/26/2023,617.38,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10139
"OPENVENBILL397, 398, 401, 403, 405",cogs,40391,GIBAM SHOPS SPA,1253,"397, 398, 401, 403, 405",23,11-02-2023,11/02/2023,29036.48,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10140
OPENVENBILL2023-FE-0000394,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000394,15,11-02-2023,11/02/2023,98.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10141
OPENVENBILL2023-FE-0000395,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000395,15,11-02-2023,11/02/2023,128.39,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10142
OPENVENBILL2023-FE-0000396,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000396,15,11-02-2023,11/02/2023,105.42,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10143
"OPENVENBILL400, 402, 404, 406, 410",cogs,40391,GIBAM SHOPS SPA,1253,"400, 402, 404, 406, 410",23,11-13-2023,11/13/2023,21886.08,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10144
OPENVENBILL2023-FE-0000418,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000418,15,11-16-2023,11/16/2023,464.73,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10145
OPENVENBILL2023-FE-0000420,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000420,15,11-16-2023,11/16/2023,4017.52,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10146
"OPENVENBILL426,427,429, 431",cogs,40391,GIBAM SHOPS SPA,1253,"426,427,429, 431",16,11-24-2023,11/24/2023,18493.66,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10147
"OPENVENBILL428, 430",cogs,40391,GIBAM SHOPS SPA,1253,"428, 430",8,11-24-2023,11/24/2023,3012.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10148
OPENVENBILL2023-FE-0000434,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000434,15,11-29-2023,11/29/2023,406.75,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10149
"OPENVENBILL365, 368, 370, 372, 460, 546",cogs,40391,GIBAM SHOPS SPA,1253,"365, 368, 370, 372, 460, 546",28,11-30-2023,11/30/2023,39927.57,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10150
"OPENVENBILL366, 458, 547",cogs,40391,GIBAM SHOPS SPA,1253,"366, 458, 547",13,11-30-2023,11/30/2023,7652.58,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10151
"OPENVENBILL367, 369, 459, 461, 548",cogs,40391,GIBAM SHOPS SPA,1253,"367, 369, 459, 461, 548",23,11-30-2023,11/30/2023,8410.12,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10152
OPENVENBILL2023-FE-0000438,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000438,15,11-30-2023,11/30/2023,1152.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10153
OPENVENBILL2023-FE-0000439,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000439,15,11-30-2023,11/30/2023,2487.10,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10154
OPENVENBILL2023-FE-0000441,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000441,15,11-30-2023,11/30/2023,11450.08,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10155
OPENVENBILL2023-FE-0000455,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000455,15,11-30-2023,11/30/2023,696.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10156
OPENVENBILL2023-FE-0000456,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000456,15,11-30-2023,11/30/2023,9825.87,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10157
OPENVENBILL2023-FE-0000457,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000457,15,11-30-2023,11/30/2023,4505.11,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10158
"OPENVENBILL421, 440",cogs,40391,GIBAM SHOPS SPA,1253,"421, 440",8,11-30-2023,11/30/2023,2580.30,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10159
"OPENVENBILL442, 475",cogs,40391,GIBAM SHOPS SPA,1253,"442, 475",8,11-30-2023,11/30/2023,6708.68,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10160
"OPENVENBILL465, 466",cogs,40391,GIBAM SHOPS SPA,1253,"465, 466",8,12-05-2023,12/05/2023,2367.23,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10161
OPENVENBILL2023-FE-0000474,cogs,40391,GIBAM SHOPS SPA,1253,2023-FE-0000474,15,12-14-2023,12/14/2023,4874.12,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10162
"OPENVENBILL492, 488, 497, 501, 505",cogs,40391,GIBAM SHOPS SPA,1253,"492, 488, 497, 501, 505",23,12-20-2023,12/20/2023,28794.26,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10163
"OPENVENBILL489, 502, 506",cogs,40391,GIBAM SHOPS SPA,1253,"489, 502, 506",13,12-20-2023,12/20/2023,5824.31,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10164
"OPENVENBILL490, 493, 495, 503",cogs,40391,GIBAM SHOPS SPA,1253,"490, 493, 495, 503",18,12-20-2023,12/20/2023,15220.37,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10165
