External ID,Item,Item ID,Party Name,vendor ID,Invoice #,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Subsidiary,Account,BIN,BIN ID,LOCATION,serial/lot number
VENDOR_CR_30011,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30011,6,10-08-2024,10/08/2024,1024.50,W-1008 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10027
VENDOR_CR_30012,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30012,6,10-08-2024,10/08/2024,45.12,W-1008 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10034
VENDOR_CR_30013,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30013,6,11-04-2024,11/04/2024,4306.34,W-1104 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10036
VENDOR_CR_30014,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30014,6,11-04-2024,11/04/2024,55.08,W-1104 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10043
VENDOR_CR_30015,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30015,6,11-13-2024,11/13/2024,6027.84,W-1113 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10047
VENDOR_CR_30016,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30016,6,11-13-2024,11/13/2024,3338.31,W-1113 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10052
VENDOR_CR_30017,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30017,6,12-17-2024,12/17/2024,1336.89,W-1217 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10054
VENDOR_CR_30018,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30018,6,12-24-2024,12/24/2024,163599.07,W-1224 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10056
VENDOR_CR_30019,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30019,6,12-24-2024,12/24/2024,63945.84,W-1224 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10058
VENDOR_CR_30020,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30020,6,12-24-2024,12/24/2024,45155.40,W-1224 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10063
VENDOR_CR_30021,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30021,6,12-24-2024,12/24/2024,13814.17,W-1224 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10065
VENDOR_CR_30022,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30022,6,04-02-2025,04/02/2025,3380.02,W-0402 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10069
VENDOR_CR_30023,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30023,6,04-02-2025,04/02/2025,2019.55,W-0402 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10074
VENDOR_CR_30024,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30024,6,04-02-2025,04/02/2025,1462.96,W-0402 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10078
VENDOR_CR_30025,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30025,6,04-09-2025,04/09/2025,20102.10,W-0409 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10188
VENDOR_CR_30026,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30026,6,04-09-2025,04/09/2025,7812.45,W-0409 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10190
VENDOR_CR_30027,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30027,6,04-09-2025,04/09/2025,145.10,W-0409 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10192
VENDOR_CR_30028,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30028,6,04-09-2025,04/09/2025,2.86,W-0409 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10194
VENDOR_CR_30029,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30029,6,04-14-2025,04/14/2025,2442.00,W-0414 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10196
VENDOR_CR_30030,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30030,6,04-14-2025,04/14/2025,2442.00,W-0414 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10198
VENDOR_CR_30031,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30031,6,04-22-2025,04/22/2025,23549.40,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10200
VENDOR_CR_30032,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30032,6,04-22-2025,04/22/2025,10751.59,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10202
VENDOR_CR_30033,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30033,6,04-22-2025,04/22/2025,3900.00,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10203
VENDOR_CR_30034,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30034,6,04-22-2025,04/22/2025,2699.53,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10204
VENDOR_CR_30035,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30035,6,04-22-2025,04/22/2025,1725.83,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10205
VENDOR_CR_30036,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30036,6,04-22-2025,04/22/2025,1197.18,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10215
VENDOR_CR_30037,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30037,6,04-22-2025,04/22/2025,800.00,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10216
VENDOR_CR_30038,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30038,6,04-22-2025,04/22/2025,590.90,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10217
VENDOR_CR_30039,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30039,6,04-22-2025,04/22/2025,318.70,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10218
VENDOR_CR_30040,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30040,6,04-22-2025,04/22/2025,293.63,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10219
VENDOR_CR_30041,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30041,6,04-22-2025,04/22/2025,263.67,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10222
VENDOR_CR_30042,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30042,6,04-22-2025,04/22/2025,110.23,W-0422 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10224
VENDOR_CR_30043,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30043,6,05-06-2025,05/06/2025,200000.00,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10230
VENDOR_CR_30044,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30044,6,05-06-2025,05/06/2025,2027.27,W-0506 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10233
VENDOR_CR_30045,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30045,6,05-08-2025,05/08/2025,192555.65,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10235
VENDOR_CR_30046,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30046,6,05-08-2025,05/08/2025,110766.60,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10237
VENDOR_CR_30047,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30047,6,05-08-2025,05/08/2025,107972.49,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10239
VENDOR_CR_30048,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30048,6,05-08-2025,05/08/2025,53312.26,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10250
VENDOR_CR_30049,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30049,6,05-08-2025,05/08/2025,23786.52,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10252
VENDOR_CR_30050,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30050,6,05-08-2025,05/08/2025,23756.54,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10254
VENDOR_CR_30051,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30051,6,05-08-2025,05/08/2025,18303.16,W-0508 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10256
VENDOR_CR_30052,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30052,6,05-22-2025,05/22/2025,200000.00,W-0522 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10261
VENDOR_CR_30053,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30053,6,05-27-2025,05/27/2025,400000.00,W-0522 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10263
VENDOR_CR_30054,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30054,6,05-27-2025,05/27/2025,4396.00,W-0527 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10266
VENDOR_CR_30055,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30055,6,06-10-2025,06/10/2025,894.20,W-0610 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10268
VENDOR_CR_30056,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30056,6,06-16-2025,06/16/2025,109264.55,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10271
VENDOR_CR_30057,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30057,6,06-16-2025,06/16/2025,20767.42,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10273
VENDOR_CR_30058,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30058,6,06-16-2025,06/16/2025,16322.14,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10351
VENDOR_CR_30059,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30059,6,06-16-2025,06/16/2025,9299.70,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10369
VENDOR_CR_30060,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30060,6,06-16-2025,06/16/2025,8988.30,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10377
VENDOR_CR_30061,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30061,6,06-16-2025,06/16/2025,7983.06,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10382
VENDOR_CR_30062,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30062,6,06-16-2025,06/16/2025,7800.00,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10387
VENDOR_CR_30063,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30063,6,06-16-2025,06/16/2025,7757.08,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10389
VENDOR_CR_30064,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30064,6,06-16-2025,06/16/2025,7602.03,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10391
VENDOR_CR_30065,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30065,6,06-16-2025,06/16/2025,7448.60,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10393
VENDOR_CR_30066,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30066,6,06-16-2025,06/16/2025,7313.33,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10395
VENDOR_CR_30067,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30067,6,06-16-2025,06/16/2025,7094.04,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,1731
VENDOR_CR_30068,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30068,6,06-16-2025,06/16/2025,5241.86,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10152
VENDOR_CR_30069,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30069,6,06-16-2025,06/16/2025,4754.05,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10156
VENDOR_CR_30070,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30070,6,06-16-2025,06/16/2025,4190.76,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10154
VENDOR_CR_30071,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30071,6,06-16-2025,06/16/2025,3799.52,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10158
VENDOR_CR_30072,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30072,6,06-16-2025,06/16/2025,3695.64,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10160
VENDOR_CR_30073,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30073,6,06-16-2025,06/16/2025,3480.38,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10162
VENDOR_CR_30074,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30074,6,06-16-2025,06/16/2025,3360.69,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10287
VENDOR_CR_30075,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30075,6,06-16-2025,06/16/2025,3247.78,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10289
VENDOR_CR_30076,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30076,6,06-16-2025,06/16/2025,3117.09,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10291
VENDOR_CR_30077,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30077,6,06-16-2025,06/16/2025,1915.81,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10296
VENDOR_CR_30078,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30078,6,06-16-2025,06/16/2025,1750.70,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10298
VENDOR_CR_30079,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30079,6,06-16-2025,06/16/2025,1738.69,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10300
VENDOR_CR_30080,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30080,6,06-16-2025,06/16/2025,1682.13,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10302
VENDOR_CR_30081,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30081,6,06-16-2025,06/16/2025,1587.02,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10304
VENDOR_CR_30082,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30082,6,06-16-2025,06/16/2025,1541.04,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10306
VENDOR_CR_30083,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30083,6,06-16-2025,06/16/2025,1505.92,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10308
VENDOR_CR_30084,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30084,6,06-16-2025,06/16/2025,1485.68,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10310
VENDOR_CR_30085,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30085,6,06-16-2025,06/16/2025,1400.08,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10312
VENDOR_CR_30086,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30086,6,06-16-2025,06/16/2025,1323.79,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10314
VENDOR_CR_30087,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30087,6,06-16-2025,06/16/2025,1278.87,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10317
VENDOR_CR_30088,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30088,6,06-16-2025,06/16/2025,1270.97,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10320
VENDOR_CR_30089,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30089,6,06-16-2025,06/16/2025,1197.97,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10322
VENDOR_CR_30090,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30090,6,06-16-2025,06/16/2025,1133.20,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10324
VENDOR_CR_30091,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30091,6,06-16-2025,06/16/2025,1122.18,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10326
VENDOR_CR_30092,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30092,6,06-16-2025,06/16/2025,1089.51,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10336
VENDOR_CR_30093,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30093,6,06-16-2025,06/16/2025,995.89,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10006
VENDOR_CR_30094,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30094,6,06-16-2025,06/16/2025,864.40,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10283
VENDOR_CR_30095,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30095,6,06-16-2025,06/16/2025,822.33,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10285
VENDOR_CR_30096,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30096,6,06-16-2025,06/16/2025,815.50,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10248
VENDOR_CR_30097,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30097,6,06-16-2025,06/16/2025,799.09,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10221
VENDOR_CR_30098,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30098,6,06-16-2025,06/16/2025,789.52,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10223
VENDOR_CR_30099,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30099,6,06-16-2025,06/16/2025,768.72,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10225
VENDOR_CR_30100,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30100,6,06-16-2025,06/16/2025,742.16,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10232
VENDOR_CR_30101,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30101,6,06-16-2025,06/16/2025,736.62,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10234
VENDOR_CR_30102,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30102,6,06-16-2025,06/16/2025,731.76,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10236
VENDOR_CR_30103,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30103,6,06-16-2025,06/16/2025,718.77,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10238
VENDOR_CR_30104,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30104,6,06-16-2025,06/16/2025,660.12,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10240
VENDOR_CR_30105,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30105,6,06-16-2025,06/16/2025,647.12,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10242
VENDOR_CR_30106,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30106,6,06-16-2025,06/16/2025,629.19,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10244
VENDOR_CR_30107,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30107,6,06-16-2025,06/16/2025,559.23,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10246
VENDOR_CR_30108,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30108,6,06-16-2025,06/16/2025,500.73,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10248
VENDOR_CR_30109,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30109,6,06-16-2025,06/16/2025,473.69,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10250
VENDOR_CR_30110,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30110,6,06-16-2025,06/16/2025,450.83,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10252
VENDOR_CR_30111,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30111,6,06-16-2025,06/16/2025,440.00,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10254
VENDOR_CR_30112,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30112,6,06-16-2025,06/16/2025,435.98,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10256
VENDOR_CR_30113,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30113,6,06-16-2025,06/16/2025,424.31,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10258
VENDOR_CR_30114,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30114,6,06-16-2025,06/16/2025,420.31,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10260
VENDOR_CR_30115,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30115,6,06-16-2025,06/16/2025,400.00,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10262
VENDOR_CR_30116,cogs,40391,"Jasfer Industry Co., Limited",137,CR_30116,6,06-16-2025,06/16/2025,381.10,W-0616 - Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10264
